Customer_ID,Customer_Name,Segment
TS-216103,"Troy Staebel",Consumer
TS-216104,"Troy Staebel",Consumer
TS-216551,"Trudy Schmidt",Consumer
TS-216552,"Trudy Schmidt",Consumer
TS-216553,"Trudy Schmidt",Consumer
TS-216554,"Trudy Schmidt",Consumer
TT-110701,"Ted Trevino",Consumer
TT-112201,"Thomas Thornton",Consumer
TT-112202,"Thomas Thornton",Consumer
TT-112651,"Tim Taslimi",Corporate
TT-112652,"Tim Taslimi",Corporate
TT-114601,"Tonja Turnell","Home Office"
TT-114602,"Tonja Turnell","Home Office"
TT-210701,"Ted Trevino",Consumer
TT-210702,"Ted Trevino",Consumer
TT-210703,"Ted Trevino",Consumer
TT-210704,"Ted Trevino",Consumer
TT-212201,"Thomas Thornton",Consumer
TT-212202,"Thomas Thornton",Consumer
TT-212203,"Thomas Thornton",Consumer
TT-212204,"Thomas Thornton",Consumer
TT-212651,"Tim Taslimi",Corporate
TT-212652,"Tim Taslimi",Corporate
TT-212653,"Tim Taslimi",Corporate
TT-212654,"Tim Taslimi",Corporate
TT-214601,"Tonja Turnell","Home Office"
TT-214602,"Tonja Turnell","Home Office"
TT-214603,"Tonja Turnell","Home Office"
TT-214604,"Tonja Turnell","Home Office"
TW-110251,"Tamara Willingham","Home Office"
TW-110252,"Tamara Willingham","Home Office"
TW-210251,"Tamara Willingham","Home Office"
TW-210252,"Tamara Willingham","Home Office"
TW-210253,"Tamara Willingham","Home Office"
TW-210254,"Tamara Willingham","Home Office"
TZ-114451,"Tom Zandusky",Corporate
TZ-114452,"Tom Zandusky",Corporate
TZ-114453,"Tom Zandusky",Corporate
TZ-115801,"Tracy Zic",Consumer
TZ-115802,"Tracy Zic",Consumer
TZ-214451,"Tom Zandusky",Corporate
TZ-214452,"Tom Zandusky",Corporate
TZ-214453,"Tom Zandusky",Corporate
TZ-215801,"Tracy Zic",Consumer
TZ-215802,"Tracy Zic",Consumer
TZ-215803,"Tracy Zic",Consumer
TZ-215804,"Tracy Zic",Consumer
VB-117451,"Victoria Brennan",Corporate
VB-117452,"Victoria Brennan",Corporate
VB-217451,"Victoria Brennan",Corporate
VB-217452,"Victoria Brennan",Corporate
VB-217453,"Victoria Brennan",Corporate
VB-217454,"Victoria Brennan",Corporate
VD-116701,"Valerie Dominguez",Consumer
VD-116702,"Valerie Dominguez",Consumer
VD-216701,"Valerie Dominguez",Consumer
VD-216702,"Valerie Dominguez",Consumer
VD-216703,"Valerie Dominguez",Consumer
VD-216704,"Valerie Dominguez",Consumer
VF-117151,"Vicky Freymann","Home Office"
VF-117152,"Vicky Freymann","Home Office"
VF-217151,"Vicky Freymann","Home Office"
VF-217152,"Vicky Freymann","Home Office"
VF-217153,"Vicky Freymann","Home Office"
VF-217154,"Vicky Freymann","Home Office"
VG-117901,"Vivek Gonzalez",Consumer
VG-117902,"Vivek Gonzalez",Consumer
VG-118051,"Vivek Grady",Corporate
VG-118052,"Vivek Grady",Corporate
VG-217901,"Vivek Gonzalez",Consumer
VG-217902,"Vivek Gonzalez",Consumer
VG-217903,"Vivek Gonzalez",Consumer
VG-217904,"Vivek Gonzalez",Consumer
VG-218051,"Vivek Grady",Corporate
VG-218052,"Vivek Grady",Corporate
VG-218053,"Vivek Grady",Corporate
VG-218054,"Vivek Grady",Corporate
VM-116851,"Valerie Mitchum","Home Office"
VM-116852,"Valerie Mitchum","Home Office"
VM-118351,"Vivian Mathis",Consumer
VM-118352,"Vivian Mathis",Consumer
VM-216851,"Valerie Mitchum","Home Office"
VM-216852,"Valerie Mitchum","Home Office"
VM-216853,"Valerie Mitchum","Home Office"
VM-216854,"Valerie Mitchum","Home Office"
VM-218351,"Vivian Mathis",Consumer
VM-218352,"Vivian Mathis",Consumer
VM-218353,"Vivian Mathis",Consumer
VM-218354,"Vivian Mathis",Consumer
VP-117301,"Victor Preis","Home Office"
VP-117302,"Victor Preis","Home Office"
VP-117601,"Victoria Pisteka",Corporate
VP-117602,"Victoria Pisteka",Corporate
VP-217301,"Victor Preis","Home Office"
VP-217302,"Victor Preis","Home Office"
VP-217303,"Victor Preis","Home Office"
VP-217304,"Victor Preis","Home Office"
VP-217601,"Victoria Pisteka",Corporate
VP-217602,"Victoria Pisteka",Corporate
VP-217603,"Victoria Pisteka",Corporate
VP-217604,"Victoria Pisteka",Corporate
VS-118201,"Vivek Sundaresam",Consumer
VS-118202,"Vivek Sundaresam",Consumer
VS-218201,"Vivek Sundaresam",Consumer
VS-218202,"Vivek Sundaresam",Consumer
VS-218203,"Vivek Sundaresam",Consumer
VS-218204,"Vivek Sundaresam",Consumer
VT-117001,"Valerie Takahito","Home Office"
VT-117002,"Valerie Takahito","Home Office"
VT-217001,"Valerie Takahito","Home Office"
VT-217002,"Valerie Takahito","Home Office"
VT-217003,"Valerie Takahito","Home Office"
VT-217004,"Valerie Takahito","Home Office"
VW-117751,"Victoria Wilson",Corporate
VW-117752,"Victoria Wilson",Corporate
VW-217751,"Victoria Wilson",Corporate
VW-217752,"Victoria Wilson",Corporate
VW-217753,"Victoria Wilson",Corporate
VW-217754,"Victoria Wilson",Corporate
WB-118501,"William Brown",Consumer
WB-118502,"William Brown",Consumer
WB-218501,"William Brown",Consumer
WB-218502,"William Brown",Consumer
WB-218503,"William Brown",Consumer
WB-218504,"William Brown",Consumer
XP-118651,"Xylona Preis",Consumer
XP-118652,"Xylona Preis",Consumer
XP-218651,"Xylona Preis",Consumer
XP-218652,"Xylona Preis",Consumer
XP-218653,"Xylona Preis",Consumer
XP-218654,"Xylona Preis",Consumer
YC-118951,"Yoseph Carroll",Corporate
YC-118952,"Yoseph Carroll",Corporate
YC-218951,"Yoseph Carroll",Corporate
YC-218952,"Yoseph Carroll",Corporate
YC-218953,"Yoseph Carroll",Corporate
YC-218954,"Yoseph Carroll",Corporate
YS-118801,"Yana Sorensen",Corporate
YS-118802,"Yana Sorensen",Corporate
YS-218801,"Yana Sorensen",Corporate
YS-218802,"Yana Sorensen",Corporate
YS-218803,"Yana Sorensen",Corporate
YS-218804,"Yana Sorensen",Corporate
ZC-119101,"Zuschuss Carroll",Consumer
ZC-219101,"Zuschuss Carroll",Consumer
ZC-219102,"Zuschuss Carroll",Consumer
ZC-219103,"Zuschuss Carroll",Consumer
ZC-219104,"Zuschuss Carroll",Consumer
ZD-119251,"Zuschuss Donatelli",Consumer
ZD-119252,"Zuschuss Donatelli",Consumer
ZD-219251,"Zuschuss Donatelli",Consumer
ZD-219252,"Zuschuss Donatelli",Consumer
ZD-219253,"Zuschuss Donatelli",Consumer
ZD-219254,"Zuschuss Donatelli",Consumer
